wilayah,ncpr,kemiskinan (%),pengeluaran pangan (%),tanpa listrik (%),tanpa air bersih (%),lama sekolah perempuan (tahun),rasio tenaga kesehatan,angka harapan hidup (tahun),stunting (%),ikp,ikp ranking,nama_file,tahun
jawa barat - kota cirebon,50.0,8.41,22.72,0.0,2.84,9.3,0.01,72.13,0.0,71.28,64,Data Ketahanan Pangan 2020.csv,2020
jawa barat - kota bekasi,50.0,3.81,11.04,0.0,15.01,10.82,0.05,74.89,20.03,83.04,21,Data Ketahanan Pangan 2020.csv,2020
jawa barat - kota depok,50.0,2.07,8.85,0.0,21.53,10.57,0.05,74.31,16.09,83.23,18,Data Ketahanan Pangan 2020.csv,2020
jawa barat - kota cimahi,50.0,4.39,21.79,0.0,9.32,10.19,0.03,73.89,0.0,79.14,41,Data Ketahanan Pangan 2020.csv,2020
jawa barat - kota tasikmalaya,3.03,11.6,33.95,0.0,24.6,9.32,0.13,71.93,0.0,58.82,89,Data Ketahanan Pangan 2020.csv,2020
jawa barat - kota banjar,1.02,5.5,48.84,0.0,20.37,8.48,0.3,70.79,0.0,57.72,90,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - cilacap,0.41,10.73,25.17,0.22,23.96,7.03,0.69,73.52,23.18,84.04,46,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - banyumas,1.05,12.53,18.66,0.26,21.91,7.69,0.27,73.55,26.4,80.48,114,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - purbalingga,0.87,15.03,23.0,0.1,20.88,7.3,0.34,73.02,24.99,80.15,127,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - banjarnegara,0.86,14.76,25.41,0.09,35.11,6.87,0.58,74.01,0.0,78.45,168,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kebumen,0.48,16.82,30.71,0.13,30.67,7.58,0.39,73.22,19.65,80.41,118,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - purworejo,0.43,11.45,23.59,0.0,36.89,7.75,0.58,74.52,0.0,82.85,76,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - wonosobo,0.81,16.63,29.24,0.16,14.05,6.95,0.73,71.6,38.57,78.58,166,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - magelang,0.92,10.67,19.38,0.0,23.57,7.71,0.76,73.56,31.01,81.27,103,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - boyolali,0.46,9.53,18.76,0.1,26.37,7.4,0.48,75.83,0.0,85.35,26,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - klaten,0.54,12.28,25.35,0.0,26.29,8.24,0.2,76.68,27.64,84.03,47,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - sukoharjo,0.45,7.14,23.04,0.1,17.65,9.17,0.15,77.55,0.0,88.76,4,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - wonogiri,0.19,10.25,28.51,0.0,22.5,7.15,1.02,76.07,0.0,86.55,16,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - karanganyar,0.52,9.55,24.63,0.0,16.8,8.39,0.4,77.38,0.0,87.22,8,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - sragen,0.2,12.79,24.84,0.0,15.32,7.06,0.35,75.62,32.4,86.21,18,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - grobogan,0.23,11.77,47.98,0.0,18.93,7.03,0.85,74.61,29.13,83.68,56,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - blora,0.22,11.32,32.01,0.1,13.46,6.63,0.91,74.23,31.57,85.47,24,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - rembang,0.46,14.95,28.95,0.04,15.94,7.35,0.66,74.43,0.0,83.75,54,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - pati,0.22,9.46,20.85,0.0,19.56,7.29,0.49,76.04,19.38,88.25,5,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kudus,0.68,6.68,8.69,0.0,25.53,8.62,0.14,76.5,0.0,86.91,10,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - jepara,0.72,6.66,35.07,0.13,21.24,7.56,0.25,75.74,30.9,83.9,50,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - demak,0.3,11.86,37.46,0.0,13.84,7.73,0.46,75.31,35.76,85.04,32,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - semarang,0.9,7.04,14.27,0.16,12.33,8.24,0.45,75.63,0.0,86.69,13,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - temanggung,1.0,9.42,18.74,0.0,24.03,7.26,0.53,75.48,0.0,82.16,89,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kendal,0.57,9.41,25.33,0.24,16.19,7.34,0.61,74.33,0.0,85.24,30,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - batang,0.71,8.35,36.68,0.0,32.42,6.86,0.53,74.59,0.0,81.28,102,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - pekalongan,0.77,9.71,35.5,0.14,35.33,7.21,0.57,73.57,34.74,78.86,161,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - pemalang,0.56,15.41,39.99,0.0,23.32,6.54,0.48,73.22,33.06,79.19,155,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - tegal,0.75,7.64,34.99,0.0,21.31,7.01,0.27,71.4,0.0,81.41,99,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - brebes,0.69,16.22,36.08,0.0,26.91,6.19,0.58,69.04,34.65,75.73,216,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kota magelang,22.53,7.46,14.63,0.0,5.54,9.8,0.01,76.75,0.0,80.76,34,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kota surakarta,50.0,8.7,12.09,0.11,10.4,10.39,0.01,77.12,0.0,76.98,48,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kota salatiga,7.32,4.76,11.73,0.0,7.43,10.13,0.05,77.22,0.0,82.64,24,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kota semarang,13.69,3.98,10.47,0.02,7.21,10.07,0.05,77.25,0.0,84.66,10,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kota pekalongan,6.38,6.6,22.57,0.0,30.16,8.85,0.03,74.28,0.0,66.98,79,Data Ketahanan Pangan 2020.csv,2020
jawa tengah - kota tegal,12.94,7.47,23.01,0.0,0.61,8.3,0.02,74.34,0.0,76.74,52,Data Ketahanan Pangan 2020.csv,2020
di yogyakarta - kulon progo,0.62,17.39,27.09,0.0,30.99,8.32,0.43,75.2,27.13,80.31,123,Data Ketahanan Pangan 2020.csv,2020
di yogyakarta - bantul,1.39,12.92,13.5,0.42,26.78,9.63,0.19,73.77,18.32,79.73,142,Data Ketahanan Pangan 2020.csv,2020
di yogyakarta - gunungkidul,0.2,16.61,43.99,0.0,33.55,6.91,1.04,74.03,23.84,80.32,122,Data Ketahanan Pangan 2020.csv,2020
di yogyakarta - sleman,1.73,7.41,12.95,0.22,18.38,10.69,0.1,74.77,0.0,82.3,86,Data Ketahanan Pangan 2020.csv,2020
di yogyakarta - kota yogyakarta,50.0,6.84,9.06,0.0,19.98,11.19,0.01,74.56,0.0,80.68,36,Data Ketahanan Pangan 2020.csv,2020
jawa timur - pacitan,0.44,13.67,37.14,0.11,31.39,7.35,1.2,71.77,0.0,80.23,126,Data Ketahanan Pangan 2020.csv,2020
jawa timur - ponorogo,0.26,9.64,24.0,0.05,27.01,7.36,0.61,72.65,0.0,84.7,36,Data Ketahanan Pangan 2020.csv,2020
jawa timur - trenggalek,0.52,10.98,28.89,0.0,40.39,7.35,0.75,73.59,26.78,80.39,120,Data Ketahanan Pangan 2020.csv,2020
jawa timur - tulungagung,0.49,6.74,23.22,0.0,33.82,7.92,0.47,73.95,0.0,84.56,38,Data Ketahanan Pangan 2020.csv,2020
jawa timur - blitar,0.49,8.94,20.38,0.08,31.35,7.53,0.89,73.39,0.0,83.81,52,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kediri,0.78,10.42,32.35,0.0,38.57,8.2,0.64,72.54,24.49,79.19,156,Data Ketahanan Pangan 2020.csv,2020
jawa timur - malang,0.95,9.47,27.91,0.0,17.41,7.52,0.95,72.45,25.56,81.6,95,Data Ketahanan Pangan 2020.csv,2020
jawa timur - lumajang,0.5,9.49,41.52,0.0,42.1,6.33,0.87,69.94,0.0,77.57,191,Data Ketahanan Pangan 2020.csv,2020
jawa timur - jember,0.57,9.25,40.99,0.04,44.49,6.46,0.79,68.99,37.94,75.72,217,Data Ketahanan Pangan 2020.csv,2020
jawa timur - banyuwangi,0.57,7.52,17.91,0.46,30.08,7.12,1.81,70.54,0.0,82.4,83,Data Ketahanan Pangan 2020.csv,2020
jawa timur - bondowoso,0.43,13.33,53.37,0.0,38.04,5.8,0.79,66.55,37.22,73.68,247,Data Ketahanan Pangan 2020.csv,2020
jawa timur - situbondo,0.42,11.2,44.23,0.0,35.33,6.03,1.64,68.97,0.0,77.89,180,Data Ketahanan Pangan 2020.csv,2020
jawa timur - probolinggo,0.74,17.76,47.64,1.26,36.36,5.93,0.83,67.0,54.75,69.72,294,Data Ketahanan Pangan 2020.csv,2020
jawa timur - pasuruan,0.75,8.68,33.2,0.0,37.49,7.42,0.66,70.17,29.27,78.26,174,Data Ketahanan Pangan 2020.csv,2020
jawa timur - sidoarjo,1.77,5.32,14.23,0.0,9.97,9.58,0.12,73.98,8.96,83.42,63,Data Ketahanan Pangan 2020.csv,2020
jawa timur - mojokerto,0.47,9.75,23.63,0.0,14.44,8.54,0.31,72.43,0.0,85.92,22,Data Ketahanan Pangan 2020.csv,2020
jawa timur - jombang,0.51,9.22,31.66,0.0,25.93,8.62,0.33,72.27,0.0,83.43,62,Data Ketahanan Pangan 2020.csv,2020
jawa timur - nganjuk,0.36,11.24,42.3,0.14,23.74,7.76,0.58,71.44,26.61,81.98,92,Data Ketahanan Pangan 2020.csv,2020
jawa timur - madiun,0.27,10.54,31.25,0.05,15.48,7.92,0.75,71.22,0.0,85.0,33,Data Ketahanan Pangan 2020.csv,2020
jawa timur - magetan,0.35,9.61,25.7,0.0,9.08,7.65,0.45,72.49,0.0,86.87,11,Data Ketahanan Pangan 2020.csv,2020
jawa timur - ngawi,0.17,14.39,35.58,0.0,19.69,7.13,0.59,72.16,28.7,83.0,73,Data Ketahanan Pangan 2020.csv,2020
jawa timur - bojonegoro,0.27,12.38,34.47,0.12,14.91,7.28,0.83,71.36,0.0,83.73,55,Data Ketahanan Pangan 2020.csv,2020
jawa timur - tuban,0.25,14.58,32.46,0.0,13.11,7.03,1.11,71.26,0.0,83.57,59,Data Ketahanan Pangan 2020.csv,2020
jawa timur - lamongan,0.22,13.21,28.04,0.1,11.64,8.12,0.56,72.27,27.7,85.62,23,Data Ketahanan Pangan 2020.csv,2020
jawa timur - gresik,0.56,11.35,16.37,0.0,1.22,9.32,0.44,72.61,0.0,88.02,6,Data Ketahanan Pangan 2020.csv,2020
jawa timur - bangkalan,0.51,18.9,49.08,0.09,38.94,5.77,0.44,70.11,22.37,74.21,236,Data Ketahanan Pangan 2020.csv,2020
jawa timur - sampang,0.55,20.71,65.25,0.0,23.52,5.22,0.65,67.96,34.39,72.08,269,Data Ketahanan Pangan 2020.csv,2020
jawa timur - pamekasan,0.86,13.95,52.2,0.0,25.79,6.62,0.38,67.45,27.13,74.48,231,Data Ketahanan Pangan 2020.csv,2020
jawa timur - sumenep,0.37,19.48,54.57,1.14,36.88,5.6,0.85,71.22,30.48,74.35,233,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota kediri,5.43,7.16,17.31,0.0,24.74,9.06,0.03,73.96,0.0,71.16,65,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota blitar,2.43,7.13,15.0,0.0,29.98,10.29,0.03,73.6,0.0,73.38,58,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota malang,10.73,4.07,8.68,0.0,8.48,9.96,0.03,73.15,0.0,84.12,14,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota probolinggo,2.24,6.91,6.86,0.0,13.97,8.62,0.06,70.19,0.0,73.69,57,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota pasuruan,3.43,6.46,34.77,0.0,13.22,9.07,0.04,71.4,0.0,68.71,72,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota mojokerto,6.73,5.15,9.94,0.18,11.92,10.57,0.01,73.21,0.0,82.77,23,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota madiun,3.96,4.35,9.47,0.0,5.13,10.85,0.02,72.75,0.0,85.23,5,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota surabaya,50.0,4.51,13.27,0.0,0.12,9.6,0.03,74.13,16.87,84.71,9,Data Ketahanan Pangan 2020.csv,2020
jawa timur - kota batu,6.76,3.81,11.38,0.0,18.04,9.41,0.18,72.54,0.0,77.06,47,Data Ketahanan Pangan 2020.csv,2020
banten - pandeglang,0.48,9.42,47.52,0.0,54.95,7.05,2.27,64.49,34.01,72.59,263,Data Ketahanan Pangan 2020.csv,2020
banten - lebak,0.64,8.3,57.73,1.18,62.59,6.27,1.4,67.04,32.96,70.78,279,Data Ketahanan Pangan 2020.csv,2020
banten - tangerang,2.54,5.14,32.25,0.0,19.53,8.05,0.24,69.79,18.42,72.47,266,Data Ketahanan Pangan 2020.csv,2020
banten - serang,0.79,4.08,43.67,0.0,26.96,7.49,0.78,64.47,39.43,77.07,201,Data Ketahanan Pangan 2020.csv,2020
banten - kota tangerang,50.0,4.43,15.52,0.0,10.48,10.65,0.03,71.57,0.0,80.37,37,Data Ketahanan Pangan 2020.csv,2020
banten - kota cilegon,7.45,3.03,24.82,0.0,11.41,9.49,0.17,66.6,0.0,70.23,69,Data Ketahanan Pangan 2020.csv,2020
banten - kota serang,1.88,5.28,37.74,0.3,16.37,8.47,0.17,67.83,0.0,61.22,88,Data Ketahanan Pangan 2020.csv,2020
banten - kota tangerang selatan,50.0,1.68,6.84,0.0,21.75,11.32,0.05,72.41,0.0,83.14,19,Data Ketahanan Pangan 2020.csv,2020
bali - jembrana,0.84,4.88,36.23,0.0,24.4,7.83,0.98,72.21,0.0,82.56,81,Data Ketahanan Pangan 2020.csv,2020
bali - tabanan,0.5,4.21,14.72,0.14,12.74,8.41,0.53,73.53,0.0,90.05,1,Data Ketahanan Pangan 2020.csv,2020
bali - badung,1.37,1.78,4.11,0.0,1.98,10.29,0.16,74.99,0.0,89.29,3,Data Ketahanan Pangan 2020.csv,2020
bali - gianyar,0.93,3.88,2.62,0.0,5.67,8.16,0.22,73.56,6.42,89.96,2,Data Ketahanan Pangan 2020.csv,2020
bali - klungkung,0.81,5.4,19.28,0.24,14.6,7.69,0.26,71.06,0.0,85.35,27,Data Ketahanan Pangan 2020.csv,2020
bali - bangli,2.25,4.44,20.35,0.32,24.36,6.66,0.44,70.37,23.01,73.89,243,Data Ketahanan Pangan 2020.csv,2020
bali - karangasem,1.63,6.25,19.28,0.0,16.11,5.78,0.7,70.35,0.0,78.25,175,Data Ketahanan Pangan 2020.csv,2020
bali - buleleng,1.51,5.19,26.19,0.57,24.9,6.58,0.69,71.68,22.05,78.16,177,Data Ketahanan Pangan 2020.csv,2020
bali - kota denpasar,9.51,2.1,2.97,0.0,1.46,10.95,0.02,74.68,0.0,93.32,1,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - lombok barat,0.78,15.17,27.92,0.0,23.15,6.89,0.84,66.64,36.3,75.92,214,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - lombok tengah,0.43,13.63,27.74,0.06,24.43,6.29,0.73,65.99,45.25,77.1,200,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - lombok timur,0.64,16.15,38.09,0.1,32.91,6.97,0.63,65.74,39.57,73.5,249,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - sumbawa,0.13,13.9,22.94,0.45,21.75,8.08,2.72,67.31,28.99,82.31,85,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - dompu,0.13,12.25,16.1,1.6,29.33,8.57,3.7,66.6,41.49,81.16,107,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - bima,0.2,14.76,21.77,0.86,29.05,8.05,4.24,66.11,33.56,79.54,146,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - sumbawa barat,0.23,13.85,22.89,0.0,14.44,8.68,2.33,67.8,42.73,82.33,84,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - lombok utara,0.61,29.03,47.43,0.0,44.24,5.89,1.3,66.92,41.36,66.37,321,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - kota mataram,5.55,8.92,17.3,0.0,5.38,9.13,0.02,71.59,0.0,71.86,62,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara barat - kota bima,0.8,8.6,14.18,0.0,16.32,10.48,0.45,70.2,0.0,65.9,81,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - kupang,0.69,23.03,57.85,10.17,37.33,7.71,10.49,64.39,50.35,66.11,323,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - timor tengah selatan,0.57,27.87,66.1,36.48,49.31,6.89,4.73,66.32,58.65,60.59,344,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - timor tengah utara,0.57,22.45,70.24,14.52,27.84,7.91,3.44,66.86,50.8,68.61,300,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - belu,0.68,15.54,45.25,11.51,33.88,7.69,1.59,64.35,46.09,71.06,277,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - alor,1.06,21.59,62.2,12.48,42.92,8.27,2.55,61.29,37.77,63.3,336,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - flores timur,1.45,10.9,56.9,3.73,28.84,7.77,2.4,65.1,36.28,69.56,295,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - sikka,0.84,13.53,51.32,9.41,30.49,7.11,2.07,67.07,34.42,72.81,260,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - ende,1.32,23.18,51.55,1.98,13.53,7.46,3.1,65.17,35.76,68.7,299,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - ngada,0.37,12.48,44.03,6.95,20.17,8.9,19.09,67.96,17.06,80.24,125,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - manggarai,0.62,20.55,54.69,8.39,23.3,7.45,1.42,66.77,45.46,71.7,272,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - sumba timur,0.46,30.02,47.05,4.43,42.49,7.77,14.11,64.94,37.02,66.68,316,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - sumba barat,0.51,28.29,66.12,24.84,45.33,7.18,1.59,66.98,48.39,63.76,335,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - lembata,1.0,26.3,47.61,8.58,41.88,8.0,3.39,66.97,34.6,66.18,322,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - rote ndao,0.69,27.95,48.43,13.69,16.75,7.7,3.01,64.34,51.59,68.21,304,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - manggarai barat,0.36,18.01,47.92,21.65,34.36,7.18,3.69,67.12,56.8,71.05,278,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - nagekeo,0.54,12.85,45.96,11.98,36.5,8.09,2.49,67.03,34.6,74.64,228,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - sumba tengah,0.36,34.62,62.48,18.8,62.87,7.39,5.08,68.32,41.06,61.62,340,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - sumba barat daya,0.62,28.06,82.71,31.02,77.51,6.04,4.97,68.43,46.42,56.49,357,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - manggarai timur,0.5,26.49,78.26,24.53,36.74,7.17,2.86,67.98,42.73,65.58,329,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - sabu raijua,2.96,30.52,72.3,28.69,57.28,7.5,1.2,60.23,46.66,42.74,390,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - malaka,0.48,16.12,58.73,9.86,45.59,7.17,1.61,64.89,51.0,68.89,298,Data Ketahanan Pangan 2020.csv,2020
nusa tenggara timur - kota kupang,29.66,9.22,9.71,0.07,6.62,10.96,0.2,69.37,0.0,73.71,56,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - sambas,0.55,8.19,27.98,0.37,89.46,6.56,5.53,68.83,39.45,70.04,289,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - mempawah,0.67,5.32,40.13,1.33,73.77,7.24,2.23,70.9,0.0,74.08,239,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - sanggau,0.65,4.57,23.05,9.43,50.67,6.63,13.32,71.35,0.0,78.2,176,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - ketapang,0.76,10.54,24.59,8.91,57.3,7.25,23.76,71.01,21.79,74.24,234,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - sintang,1.43,9.65,23.06,3.99,44.7,7.08,20.91,71.62,26.07,72.89,259,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - kapuas hulu,1.4,9.62,34.89,3.98,48.58,7.43,34.49,72.44,34.65,70.7,281,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - bengkayang,0.35,6.96,33.97,5.71,44.08,7.04,5.27,73.67,0.0,81.17,106,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - landak,0.43,11.47,40.21,16.64,68.54,6.7,10.22,72.7,0.0,72.5,265,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - sekadau,0.59,6.11,35.91,11.37,57.17,6.45,10.28,71.65,0.0,76.22,207,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - melawi,2.42,12.38,39.59,16.09,59.38,6.63,20.43,72.88,36.9,60.88,343,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - kayong utara,0.49,9.98,32.17,0.7,59.21,6.23,12.77,68.11,0.0,74.12,237,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - kubu raya,0.85,4.74,24.77,0.47,88.79,7.37,8.39,70.43,0.0,72.36,268,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - kota pontianak,50.0,4.88,16.91,0.3,55.79,10.31,0.07,72.8,0.0,63.18,85,Data Ketahanan Pangan 2020.csv,2020
kalimantan barat - kota singkawang,2.74,4.91,12.11,1.25,48.75,8.04,0.35,71.85,0.0,55.3,91,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - kotawaringin barat,5.0,4.11,12.15,0.17,16.42,8.24,11.8,70.51,0.0,59.76,350,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - kotawaringin timur,1.15,5.9,15.67,3.67,29.45,8.01,13.89,69.8,39.87,77.8,185,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - kapuas,0.32,5.09,36.4,1.26,50.92,7.91,10.16,68.69,42.37,77.83,184,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - barito selatan,2.38,4.39,31.94,2.97,39.47,8.76,12.1,66.99,33.9,67.78,309,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - barito utara,0.66,4.95,18.86,4.36,26.6,8.65,11.57,71.29,0.0,83.1,69,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - katingan,0.68,5.02,30.26,1.75,27.18,8.32,23.51,65.7,0.0,78.94,160,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - seruyan,3.41,7.19,18.76,0.81,22.72,7.86,22.34,69.25,0.0,65.52,331,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - sukamara,2.44,3.16,15.17,2.52,27.94,7.78,11.09,71.49,0.0,73.52,248,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - lamandau,0.69,3.01,23.4,2.94,24.48,8.36,11.63,69.34,0.0,83.1,68,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - gunung mas,4.29,4.91,29.22,4.79,35.15,9.07,17.81,70.32,32.83,58.18,353,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - pulang pisau,0.35,4.24,28.1,0.93,46.46,8.38,16.84,67.98,0.0,80.03,133,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - murung raya,3.01,6.0,34.41,8.1,55.74,7.44,31.79,69.47,0.0,60.27,347,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - barito timur,1.23,6.32,22.67,0.9,44.05,9.22,6.63,68.14,38.53,74.96,222,Data Ketahanan Pangan 2020.csv,2020
kalimantan  tengah - kota palangkaraya,50.0,3.35,18.41,0.0,7.77,11.35,1.0,73.19,0.0,75.34,54,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - tanah laut,0.3,4.51,17.66,0.27,46.18,7.68,3.13,69.31,0.0,81.85,93,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - kotabaru,0.74,4.49,32.93,0.75,31.54,7.5,10.42,69.1,0.0,79.96,136,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - banjar,0.44,2.72,26.18,1.11,43.36,7.29,2.74,66.97,0.0,80.09,130,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - barito kuala,0.2,4.63,31.39,0.61,42.4,7.38,4.03,65.88,0.0,80.08,131,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - tapin,0.21,3.41,32.82,0.0,34.04,7.79,4.25,70.23,29.57,83.98,49,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - hulu sungai selatan,0.34,5.33,36.25,0.35,42.72,7.67,1.87,65.82,0.0,78.68,162,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - hulu sungai tengah,0.34,5.93,39.97,0.52,37.61,8.38,1.65,65.82,0.0,79.5,147,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - hulu sungai utara,0.45,6.5,17.95,0.0,26.06,7.63,1.05,63.58,36.61,80.4,119,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - tabalong,0.73,6.01,32.17,0.06,26.7,8.75,4.15,70.33,44.51,80.44,116,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - tanah bumbu,0.61,4.85,13.72,0.0,10.85,7.79,3.74,70.08,24.68,86.5,17,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - balangan,0.32,5.55,32.57,2.55,24.9,7.33,2.65,67.59,0.0,82.06,90,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - kota banjarmasin,6.67,4.2,19.02,0.0,0.0,9.64,0.03,70.98,0.0,78.02,46,Data Ketahanan Pangan 2020.csv,2020
kalimantan selatan - kota banjarbaru,7.3,4.3,11.51,0.0,25.15,10.67,0.37,71.87,0.0,68.92,70,Data Ketahanan Pangan 2020.csv,2020
kalimantan timur - paser,1.0,8.95,16.47,1.5,16.1,8.62,10.26,72.52,0.0,82.26,87,Data Ketahanan Pangan 2020.csv,2020
kalimantan timur - kutai kartanegara,0.96,7.2,8.95,0.58,9.55,9.17,13.21,72.21,36.51,84.28,42,Data Ketahanan Pangan 2020.csv,2020
kalimantan timur - berau,0.93,5.04,11.14,0.21,6.55,9.32,19.77,71.94,0.0,85.34,28,Data Ketahanan Pangan 2020.csv,2020
kalimantan timur - kutai barat,5.0,9.09,23.41,3.76,24.67,8.31,18.1,72.79,35.66,54.98,363,Data Ketahanan Pangan 2020.csv,2020
kalimantan timur - kutai timur,2.57,9.48,13.32,0.32,7.91,9.09,25.02,73.03,39.35,73.13,255,Data Ketahanan Pangan 2020.csv,2020
kalimantan timur - penajam paser utara,0.65,7.18,14.7,0.0,8.27,8.21,5.47,71.3,26.98,86.2,19,Data Ketahanan Pangan 2020.csv,2020
